,x,y,height,images,targets
4998,-45.70293,13.315054,1,bars3-1-1558019208.5532084-301.png,0
4999,21.590881,27.58094,2,bars1-2-1558018472.841586-46.png,1
5000,-3.2501755,-13.729467,1,bumps2-rocks0-1-1558011507.2711718-178.png,0
5001,43.854805,19.361198,5,ramp1-5-1558020655.9397047-194.png,1
5002,37.46794,-13.776485,1,rails1-1-1558015931.340831-437.png,1
5003,53.039978,0.34550095,5,ramp1-5-1558020420.511831-57.png,1
5004,-49.34153,-1.4061548,1,bars3-1-1558019175.189631-216.png,0
5005,44.76793,39.361023,5,ramp1-5-1558020856.9216614-56.png,1
5006,-11.481489,-17.943983,4,slope_rocks1-4-1558022789.4507225-273.png,1
5007,72.741425,28.40295,2,ramp0-rocks2-2-1558020188.445691-154.png,1
5008,17.375496,-19.149345,1,rails1-1-1558015885.754868-700.png,1
5009,-82.61487,32.09587,2,bars1-2-1558018539.5643435-164.png,0
5010,25.885187,-3.46587,2,ramp0-rocks2-2-1558020149.7595708-340.png,1
5011,6.1602345,-19.197346,2,ramp0-rocks2-2-1558019840.837402-50.png,1
5012,-42.716454,-6.6423435,1,steps3-1-1558015257.6799014-248.png,0
5013,40.10328,1.9176795,1,bumps1-1-1558009025.7041426-229.png,1
5014,85.28641,27.24804,2,ramp0-rocks2-2-1558020199.5692444-4.png,1
5015,-68.340454,26.316275,1,bumps3-rocks0-1-1558013168.6260042-59.png,0
5016,41.072845,10.2985935,1,steps2-1-1558014831.4632428-19.png,1
5017,67.43643,28.03383,5,ramp1-5-1558020901.4630947-132.png,1
5018,-4.148009,-19.539825,4,slope_rocks1-4-1558022918.717078-57.png,1
5019,-36.426857,-5.2211905,1,bars3-1-1558018899.271306-143.png,0
5020,81.12107,21.47182,2,bumps0-2-1558007238.142464-198.png,1
5021,19.746634,-20.08175,2,bumps0-2-1558007428.0279226-117.png,1
5022,31.385315,-13.809644,2,bumps0-2-1558007367.4783537-22.png,1
5023,16.856697,-4.085101,1,rails1-1-1558016403.4332213-2.png,1
5024,-33.561928,-7.5101147,1,bumps3-rocks0-1-1558013157.4997218-282.png,0
5025,-36.064705,-9.81405,2,bumps2-2-1558011275.4285154-340.png,0
5026,-30.639572,16.75002,1,steps1-1-1558014296.9278028-79.png,0
5027,-92.2937,21.775023,1,steps2-1-1558014842.568495-315.png,0
5028,-24.760414,-11.628323,1,bumps2-1-1558010687.7790291-23.png,0
5029,13.895973,-19.460861,1,rails1-1-1558016592.3679514-172.png,1
5030,-32.412502,1.1779387,1,bumps2-rocks0-1-1558011671.0591054-253.png,0
5031,31.566423,-4.881531,2,ramp0-rocks2-2-1558020002.519539-30.png,1
5032,-47.818207,0.7842293,1,bumps3-rocks0-1-1558013124.1592996-86.png,0
5033,-66.352066,27.218733,1,bumps3-rocks0-1-1558013168.6260042-84.png,0
5034,-75.89408,18.671148,1,steps2-1-1558014974.5299942-131.png,0
5035,-51.266495,12.75185,1,steps1-1-1558014692.7547846-293.png,0
5036,-65.57324,29.126942,1,holes1-1-1558629263.3979208-185.png,0
5037,-40.88427,3.0275853,5,slope_rocks1-5-1558022294.0526502-11.png,0
5038,68.0204,20.51065,4,ramp1-4-1558021408.540614-150.png,1
5039,-16.3936,-19.373564,2,bumps0-2-1558007600.9917946-197.png,0
5040,7.0290103,-14.279671,1,bumps1-rocks0-1-1558009235.5106425-227.png,1
5041,22.760284,-10.101922,1,bumps1-rocks0-1-1558009246.6106973-105.png,1
5042,-2.4042697,-18.556648,1,bumps1-rocks1-1-1558010168.2765207-0.png,1
5043,-42.444244,9.781203,1,bumps2-rocks1-1-1558012074.515433-68.png,0
5044,27.93557,-11.940374,2,ramp0-rocks1-2-1558019551.2997947-323.png,1
5045,34.267387,-17.901926,1,bumps1-1-1558008789.8800468-117.png,1
5046,-9.171404,-6.133128,2,bars1-2-1558018495.0866675-322.png,1
5047,16.611992,-18.77222,1,bumps2-rocks1-1-1558012041.1609287-144.png,1
5048,10.496403,-11.877588,2,bumps0-2-1558007356.363368-116.png,1
5049,8.966793,-12.835297,2,ramp0-rocks2-2-1558020149.7595708-225.png,1
5050,24.935598,16.691616,4,slope_rocks1-4-1558022644.1146014-214.png,1
5051,0.6767257,-20.811142,2,ramp0-rocks1-2-1558019305.74351-210.png,1
5052,-53.69108,32.83194,1,rails3-1-1558017426.3519669-338.png,0
5053,18.3071,-7.813875,2,bumps0-rocks1-2-1558008174.3694496-33.png,1
5054,-9.623784,-23.67041,5,ramp1-5-1558020722.7093775-289.png,1
5055,0.94960475,-19.340317,4,slope_rocks1-4-1558022554.9778988-15.png,1
5056,-33.36685,-4.727769,1,bumps2-1-1558010755.2284558-131.png,0
5057,-50.60705,5.0773373,1,holes1-1-1558629017.3935187-68.png,0
5058,-4.663853,-17.856346,1,bumps3-rocks1-1-1558013639.600824-163.png,1
5059,60.31188,-4.4250054,1,rails1-1-1558016263.1765652-414.png,1
5060,20.234625,-17.193071,1,rails3-1-1558017260.061975-48.png,1
5061,71.99072,56.549698,4,slope_rocks1-4-1558022699.7764099-195.png,1
5062,38.891705,-16.600018,2,bumps0-rocks1-2-1558008280.5091937-107.png,1
5063,-28.893694,-10.860121,1,bumps3-rocks0-1-1558013224.1924121-222.png,0
5064,3.7875311,-19.043575,1,bumps3-rocks0-1-1558013246.422036-51.png,1
5065,-15.3042555,-7.677594,1,bumps3-1-1558012786.9947095-228.png,1
5066,37.16724,20.278383,5,slope_rocks1-5-1558022080.6184125-142.png,1
5067,15.774649,-22.258644,4,slope_rocks1-4-1558022975.117416-51.png,1
5068,42.56263,19.58197,5,slope_rocks1-5-1558022372.0476723-135.png,1
5069,-36.10363,-8.38038,1,bumps2-1-1558010304.4044204-333.png,0
5070,11.016701,-18.463196,1,bumps1-1-1558008970.554213-271.png,1
5071,-55.27396,24.006428,1,bumps2-rocks1-1-1558012361.6556718-243.png,0
5072,-44.313843,29.713263,2,bumps2-2-1558011364.3634527-175.png,0
5073,20.099926,-3.731765,1,rails1-1-1558016043.0748994-113.png,1
5074,3.1561577,-9.811056,4,slope_rocks1-4-1558022632.999659-261.png,1
5075,-55.934532,-1.2868248,2,bumps2-2-1558011004.0950522-246.png,0
5076,-33.858963,-7.8588,3,slope_rocks1-3-1558023422.8624804-347.png,0
5077,-12.444954,-0.43866023,5,ramp1-5-1558020778.3279722-63.png,0
5078,69.15468,38.38729,5,slope_rocks1-5-1558022282.9216633-63.png,1
5079,-44.750126,5.2489457,5,slope_rocks1-5-1558022294.0526502-64.png,0
5080,16.617983,-3.1683621,1,bumps1-rocks1-1-1558010054.9781067-248.png,1
5081,-25.569576,13.284334,1,rails3-1-1558017382.2903614-195.png,0
5082,-10.880941,-18.205912,1,bumps1-1-1558008902.6654832-132.png,1
5083,8.694155,-13.43192,3,ramp1-3-1558021711.6761851-162.png,1
5084,8.814414,-17.60475,1,bumps1-rocks1-1-1558010234.9410229-304.png,1
5085,12.504261,-12.753212,1,bumps3-rocks0-1-1558013469.4210072-226.png,1
5086,-44.57499,31.126726,1,steps1-1-1558014648.2598238-237.png,0
5087,2.5894244,-18.928988,1,bumps2-1-1558010315.5079453-99.png,1
5088,12.4250555,-15.535755,1,steps2-1-1558015137.097044-164.png,1
5089,23.871881,-12.554092,1,rails2-1-1558016818.0153413-239.png,1
5090,40.967056,-12.331539,1,rails1-1-1558015756.389327-78.png,1
5091,-50.63254,9.042974,5,slope_rocks1-5-1558022294.0526502-291.png,0
5092,15.511336,-4.4359922,1,steps1-1-1558014380.722034-36.png,1
5093,16.69881,-0.94544,1,rails2-1-1558016682.2774076-69.png,1
5094,-16.087887,-3.9554234,1,bumps2-rocks1-1-1558012296.6182983-0.png,1
5095,51.562332,15.602156,4,ramp1-4-1558020993.348815-230.png,1
5096,-2.16755,-4.1652627,1,bumps2-1-1558010315.5079453-163.png,1
5097,23.905602,-16.053083,1,rails1-1-1558016347.8157146-84.png,1
5098,5.390529,-19.763607,4,ramp1-4-1558021049.0435753-169.png,1
5099,65.953445,32.141106,3,slope_rocks1-3-1558023085.4100087-336.png,1
5100,13.395765,-25.921274,1,rails1-1-1558016571.170471-404.png,1
5101,5.357546,-9.66913,1,bumps3-rocks1-1-1558013761.8875823-6.png,1
5102,16.745705,-8.039755,2,ramp0-rocks2-2-1558019881.4221528-88.png,1
5103,73.052246,35.953075,5,ramp1-5-1558020493.8024933-348.png,1
5104,15.956606,-4.4363217,2,ramp0-rocks1-2-1558019705.0198472-271.png,1
5105,-40.86607,12.515427,1,bumps3-rocks0-1-1558013525.6796272-125.png,0
5106,16.119028,-8.78376,1,rails1-1-1558016064.2439668-581.png,1
5107,-44.911823,20.388676,1,steps1-1-1558014525.2507093-226.png,0
5108,8.059524,-12.072556,1,steps3-1-1558015268.7990367-306.png,1
5109,30.806467,-0.5618445,4,ramp1-4-1558021082.5150445-20.png,1
5110,-14.131758,-19.856537,1,bumps3-rocks1-1-1558013772.9894855-243.png,1
5111,30.61009,-0.876457,1,rails1-1-1558016490.7190115-11.png,1
5112,29.490208,-6.017548,1,bumps1-1-1558008725.4601626-40.png,1
5113,-22.931751,5.0833654,1,bumps2-rocks0-1-1558011496.164405-77.png,0
5114,36.490036,1.7032005,5,slope_rocks1-5-1558022026.86789-274.png,1
5115,-5.0750384,-16.653913,2,bumps0-rocks1-2-1558008375.3716073-163.png,1
5116,-33.754723,-2.276938,1,bumps2-rocks1-1-1558012018.9185474-85.png,1
5117,41.324577,22.017551,2,bumps0-rocks1-2-1558008258.306619-25.png,1
5118,-29.550108,-15.940051,1,bumps2-rocks1-1-1558012373.474661-100.png,0
5119,-32.23997,12.047508,1,rails1-1-1558015931.340831-562.png,0
5120,-42.43467,13.148647,1,rails3-1-1558017548.7331264-266.png,0
5121,2.2695694,-21.59485,1,bumps3-1-1558012842.544845-290.png,1
5122,13.155733,-15.863137,3,ramp1-3-1558021884.4274917-184.png,1
5123,-43.000137,3.293248,1,bumps3-rocks0-1-1558013113.0362563-138.png,0
5124,8.613125,-2.9662576,4,slope_rocks1-4-1558022644.1146014-110.png,1
5125,80.74731,43.55464,4,ramp1-4-1558021247.2978742-60.png,1
5126,-9.6164465,-21.084677,1,bumps1-rocks0-1-1558009291.025555-173.png,1
5127,30.04337,1.0189832,2,bumps0-rocks1-2-1558008464.2720242-71.png,1
5128,3.1988487,-20.118801,2,bumps0-rocks1-2-1558008207.7037053-91.png,1
5129,61.92075,-13.650404,1,rails1-1-1558016263.1765652-382.png,1
5130,-22.553717,-12.054516,1,bars3-1-1558019129.916797-35.png,1
5131,-5.221528,-23.876167,1,bumps1-rocks1-1-1558009877.9452038-354.png,1
5132,-13.91332,-8.0036745,2,bumps0-rocks1-2-1558008453.1647515-219.png,0
5133,14.6686735,-23.011032,2,ramp0-rocks2-2-1558019980.2716503-315.png,1
5134,-59.62403,-6.1456738,1,holes1-1-1558629028.5090194-319.png,0
5135,8.253135,-26.191776,2,ramp0-rocks1-2-1558019372.5454466-159.png,1
5136,40.861553,3.0742297,1,bumps1-rocks0-1-1558009268.80752-147.png,1
5137,-66.191826,3.2308266,1,holes1-1-1558628909.439004-355.png,0
5138,27.420372,-13.539583,1,rails1-1-1558016284.341007-606.png,1
5139,9.413582,-20.971516,1,rails3-1-1558017260.061975-68.png,1
5140,16.44159,-17.047005,1,rails2-1-1558016846.6476562-20.png,1
5141,-7.9005322,-14.594619,1,bars3-1-1558018964.0547872-165.png,1
5142,-12.338712,-16.289486,1,bars3-1-1558018964.0547872-104.png,1
5143,-11.99637,-18.86901,1,steps2-1-1558014795.02506-336.png,1
5144,13.91358,-9.769433,4,slope_rocks1-4-1558022588.4444683-5.png,1
5145,-30.04663,5.4538884,1,bars1-1-1558017982.8231168-282.png,0
5146,-30.062008,-6.420478,2,bumps2-2-1558011004.0950522-129.png,0
5147,10.750121,-7.4072328,1,bumps1-rocks0-1-1558009560.0489163-52.png,1
5148,76.42374,37.655113,3,slope_rocks1-3-1558023246.566266-42.png,1
5149,-15.584396,-16.49432,2,bumps0-2-1558007428.0279226-269.png,1
5150,-56.386482,24.544247,1,rails3-1-1558017303.7933128-83.png,0
5151,46.10534,8.409625,2,ramp0-rocks1-2-1558019750.2970717-332.png,1
5152,73.01753,34.222855,2,bumps0-2-1558007177.346868-169.png,1
5153,-28.591787,-1.0124333,1,bumps3-rocks1-1-1558013984.8261564-267.png,1
5154,-54.565365,16.822086,1,bumps3-rocks1-1-1558013929.277337-350.png,0
5155,60.28388,34.537445,5,ramp1-5-1558020868.0639062-197.png,1
5156,22.3526,-15.867247,3,ramp1-3-1558021895.5971673-245.png,1
5157,-47.153374,5.113354,1,bumps3-rocks1-1-1558013940.3829336-300.png,0
5158,20.403908,4.0516996,1,bumps1-rocks0-1-1558009661.341207-73.png,1
5159,51.723057,3.7805624,3,ramp1-3-1558021673.0297096-74.png,1
5160,25.187962,9.628641,2,bumps0-rocks0-2-1558007931.1478312-234.png,1
5161,10.798334,-7.8724823,1,bumps1-1-1558008992.3269587-286.png,1
5162,29.898111,-0.8353859,2,bumps0-rocks0-2-1558007931.1478312-50.png,1
5163,-43.198586,24.746506,1,steps1-1-1558014569.7592072-54.png,0
5164,-14.206894,-19.447502,1,bumps1-rocks1-1-1558009900.146874-309.png,1
5165,-5.760265,-22.51744,2,bumps0-rocks1-2-1558008375.3716073-18.png,1
5166,-16.509617,-15.423529,5,ramp1-5-1558020711.5978699-209.png,0
5167,12.101175,-12.925202,1,bars3-1-1558018838.6353383-201.png,1
5168,-7.557799,-21.582836,1,rails1-1-1558015959.7935991-378.png,1
5169,9.69422,-19.717768,2,bumps0-rocks1-2-1558008207.7037053-283.png,1
5170,30.551886,9.513891,1,bars1-1-1558017730.2871592-7.png,1
5171,2.8866494,-15.028703,1,bumps3-rocks1-1-1558014007.061487-107.png,1
5172,-81.62117,53.917175,1,steps1-1-1558014296.9278028-354.png,0
5173,28.16218,5.233238,1,bumps1-1-1558008879.7514849-91.png,1
5174,-24.445587,-16.126293,1,bumps2-1-1558010436.5532768-111.png,0
5175,-10.494339,-16.67541,1,bumps2-rocks1-1-1558012406.8075361-213.png,1
5176,78.90251,48.74636,3,ramp1-3-1558021515.425091-127.png,1
5177,1.3952428,-11.234917,1,bumps3-1-1558012686.35103-185.png,1
5178,-57.0745,29.962458,1,bumps3-rocks0-1-1558013581.248449-188.png,0
5179,-8.614341,-14.328334,1,bumps2-rocks1-1-1558012252.9094887-42.png,1
5180,18.075233,-3.9366632,2,bumps0-rocks1-2-1558008464.2720242-261.png,1
5181,16.34446,-27.181286,2,ramp0-rocks1-2-1558019815.8767264-250.png,1
5182,81.98103,17.316418,5,slope_rocks1-5-1558022004.6072729-100.png,1
5183,44.214626,30.184095,2,bumps0-rocks0-2-1558007692.53126-181.png,1
5184,24.774391,-11.74173,1,bumps1-1-1558008767.664378-55.png,1
5185,-10.004261,-26.78149,4,ramp1-4-1558021364.0204198-296.png,1
5186,11.978788,-2.0194588,1,bumps1-1-1558009169.5228665-73.png,1
5187,-14.414642,-17.093594,2,bumps0-rocks0-2-1558007859.9700296-62.png,1
5188,-0.45490694,-18.493624,1,bumps3-1-1558012909.1768987-45.png,1
5189,-59.774868,50.32222,1,steps1-1-1558014670.5109851-97.png,0
5190,-84.216675,42.3061,2,bars1-2-1558018349.7330287-109.png,0
5191,-35.142914,3.1321507,1,bumps3-rocks0-1-1558013235.307674-192.png,0
5192,-112.54686,47.817116,2,bars1-2-1558018528.4518278-239.png,0
5193,70.67244,60.498367,4,slope_rocks1-4-1558022940.98386-24.png,1
5194,-77.246216,4.6498995,1,steps2-1-1558015198.9531336-247.png,0
5195,-60.846085,14.073593,1,bumps3-rocks1-1-1558014018.1772068-232.png,0
5196,-25.060406,-11.797899,2,bumps2-2-1558010981.878023-8.png,1
5197,-79.480606,26.258682,2,bars1-2-1558018517.334194-140.png,0
5198,0.866714,-17.196487,1,rails2-1-1558016762.4083703-80.png,1
5199,-11.103672,-3.7465096,1,bumps2-rocks0-1-1558011454.2190454-254.png,1
5200,-57.83743,22.660215,1,steps1-1-1558014603.7753055-170.png,0
5201,-13.750164,4.671813,1,steps2-1-1558014921.1228518-187.png,0
5202,5.4569173,-12.30122,1,steps1-1-1558014558.6406636-5.png,1
5203,38.56626,24.110935,5,slope_rocks1-5-1558022435.0219114-133.png,1
5204,1.8514268,-20.010643,1,bumps1-rocks1-1-1558009911.2546709-191.png,1
5205,-91.61174,32.529343,1,steps3-1-1558015484.5698957-64.png,0
5206,54.69771,20.077126,5,ramp1-5-1558020493.8024933-92.png,1
5207,10.947327,-12.284622,1,bumps2-1-1558010766.34577-240.png,1
5208,-2.7217345,-16.81105,1,holes1-1-1558628953.9801016-164.png,1
5209,-32.297863,4.9670315,1,holes1-1-1558628775.9136739-4.png,0
5210,-16.021505,-17.870287,1,bumps3-1-1558012987.7501829-293.png,0
5211,1.9098148,-16.086966,1,bumps3-rocks0-1-1558013246.422036-179.png,1
5212,-3.157711,-25.03403,2,ramp0-rocks1-2-1558019815.8767264-322.png,1
5213,-28.217888,0.49600202,1,bumps2-rocks0-1-1558011562.830289-2.png,0
5214,59.706245,27.459007,4,slope_rocks1-4-1558023017.2007236-55.png,1
5215,-53.83911,3.537428,5,slope_rocks1-5-1558022260.6678479-94.png,0
5216,15.820038,-2.2825875,1,bumps2-1-1558010565.4424179-207.png,1
5217,-24.42511,-17.449059,1,bars3-1-1558018871.990239-346.png,1
5218,70.099915,0.69737226,2,bars1-2-1558018198.4003925-1.png,1
5219,-35.17174,-11.768118,1,bumps2-rocks1-1-1558012007.8040626-282.png,0
5220,5.500128,-21.151213,1,bumps1-1-1558008736.560453-340.png,1
5221,-35.565662,-2.398107,1,bars3-1-1558019129.916797-279.png,0
5222,-34.555183,1.1586845,1,bars1-1-1558017693.8852434-225.png,0
5223,-2.5736568,-17.759182,1,rails1-1-1558016115.0612674-138.png,1
5224,-15.307263,-23.530521,1,bumps2-rocks0-1-1558011529.4983125-38.png,1
5225,-13.180019,-17.21951,1,bumps1-rocks1-1-1558009833.469189-68.png,1
5226,69.07686,31.93691,1,bumps1-1-1558008778.7699866-56.png,1
5227,7.5214877,-13.034257,1,rails2-1-1558017037.9745116-124.png,1
5228,55.334057,44.10224,5,ramp1-5-1558020856.9216614-319.png,1
5229,16.380285,-26.099161,2,ramp0-rocks1-2-1558019372.5454466-130.png,1
5230,21.455116,-13.682885,1,steps3-1-1558015659.5753005-72.png,1
5231,-32.77991,0.140822,1,bumps3-1-1558012886.9690254-106.png,0
5232,65.14009,-2.1709707,2,bumps0-rocks1-2-1558008302.7263486-238.png,1
5233,-103.99591,31.614357,1,steps3-1-1558015681.796615-324.png,0
5234,-13.951536,-1.3763937,1,bumps2-1-1558010788.5566325-212.png,0
5235,24.167595,6.597246,1,bars1-1-1558017682.7574227-59.png,1
5236,56.786484,29.398466,4,slope_rocks1-4-1558022588.4444683-336.png,1
5237,4.5634203,-16.974861,1,rails1-1-1558016533.0586894-339.png,1
5238,17.948662,-8.817604,1,steps1-1-1558014626.0039062-99.png,1
5239,21.826681,-4.755307,5,ramp1-5-1558020543.8111107-270.png,1
5240,-77.594315,14.748001,1,steps2-1-1558015165.5936584-192.png,0
5241,32.903664,-2.1059253,1,bumps1-rocks1-1-1558010223.8199046-54.png,1
5242,24.63324,5.1019416,1,bumps2-rocks0-1-1558011715.508888-89.png,1
5243,34.7675,1.5131525,1,holes1-1-1558629028.5090194-27.png,1
5244,-13.785458,-19.680387,3,slope_rocks1-3-1558023433.9945552-35.png,1
5245,11.118525,-21.168728,2,ramp0-rocks2-2-1558020035.9106855-303.png,1
5246,27.455723,-12.287838,3,slope_rocks1-3-1558023217.0215955-274.png,1
5247,-35.9439,-8.525986,1,bumps2-1-1558010304.4044204-280.png,0
5248,28.555391,8.995943,1,bumps1-rocks1-1-1558009749.7858832-5.png,1
5249,10.535345,-20.30423,1,bumps1-rocks1-1-1558009855.7144556-193.png,1
5250,19.080158,-21.79083,2,ramp0-rocks1-2-1558019439.3373475-120.png,1
5251,28.076437,-3.5362816,2,ramp0-rocks2-2-1558019863.089262-8.png,1
5252,-15.432539,-24.838425,4,ramp1-4-1558021341.783542-212.png,1
5253,70.87548,22.561592,5,slope_rocks1-5-1558022282.9216633-315.png,1
5254,-57.083107,11.593043,1,steps1-1-1558014447.4218585-310.png,0
5255,57.510826,-3.7168217,1,bumps1-rocks0-1-1558009705.7566013-344.png,1
5256,25.387674,-10.943787,3,ramp1-3-1558021498.5447993-335.png,1
5257,17.662062,-18.323217,2,ramp0-rocks1-2-1558019728.0251534-61.png,1
5258,-51.481087,19.533524,1,holes1-1-1558628775.9136739-360.png,0
5259,3.6078577,-24.181492,2,ramp0-rocks1-2-1558019439.3373475-179.png,1
5260,56.519745,8.5742855,3,ramp1-3-1558021845.278099-71.png,1
5261,43.384377,-3.9891098,2,ramp0-rocks2-2-1558020177.308913-327.png,1
5262,-45.859932,7.2392817,1,bumps3-rocks1-1-1558013817.4527996-334.png,0
5263,-24.277525,-12.935411,1,bumps2-rocks1-1-1558012395.6991575-291.png,0
5264,59.056366,14.03595,2,bumps0-rocks1-2-1558008354.1098244-138.png,1
5265,-42.17213,3.3284755,5,slope_rocks1-5-1558022015.7468996-124.png,0
5266,51.348274,19.525738,2,bumps0-rocks1-2-1558008419.8358839-143.png,1
5267,25.280302,-17.9703,2,bumps0-2-1558007494.4926057-47.png,1
5268,5.3793426,-20.594269,2,bumps0-rocks0-2-1558007681.421693-19.png,1
5269,-74.93921,10.856872,1,bumps2-1-1558010458.7959893-5.png,0
5270,-97.0352,24.207453,1,steps2-1-1558014985.64686-60.png,0
5271,-23.890541,-12.693425,1,bumps3-1-1558012509.852803-168.png,0
5272,63.275925,33.958298,2,bumps0-2-1558007589.8683648-9.png,1
5273,-68.27174,6.897848,1,steps2-1-1558014820.3590765-207.png,0
5274,82.92464,52.49848,4,slope_rocks1-4-1558022778.3396716-220.png,1
5275,17.802246,13.754051,5,ramp1-5-1558020364.8832018-321.png,1
5276,37.06555,11.482052,3,ramp1-3-1558021811.8884003-147.png,1
5277,34.214622,-1.6205837,1,steps1-1-1558014692.7547846-169.png,1
5278,-20.58311,-10.580858,1,bumps3-1-1558012987.7501829-170.png,0
5279,-47.077328,-3.3111877,1,bars1-1-1558017900.872547-310.png,0
5280,11.223058,-21.62917,2,bumps0-rocks0-2-1558007871.0878756-54.png,1
5281,-79.43506,41.47309,2,bars1-2-1558018539.5643435-149.png,0
5282,-55.862156,29.510002,1,rails3-1-1558017303.7933128-74.png,0
5283,26.439787,-13.755048,1,steps3-1-1558015455.9692585-312.png,1
5284,56.372456,12.678798,1,rails1-1-1558016305.494528-70.png,1
5285,1.4575423,-16.740768,1,bumps1-rocks0-1-1558009615.62713-269.png,1
5286,66.06557,53.655083,4,ramp1-4-1558021193.3608208-44.png,1
5287,45.428593,7.335318,4,ramp1-4-1558021408.540614-230.png,1
5288,-57.78006,36.867188,1,steps3-1-1558015681.796615-178.png,0
5289,54.287094,16.886242,3,ramp1-3-1558021689.400175-307.png,1
5290,28.32809,-18.351124,1,rails3-1-1558017643.9357734-23.png,1
5291,-72.338326,23.860413,1,bars1-1-1558018046.3233407-346.png,0
5292,69.979004,31.221298,3,slope_rocks1-3-1558023246.566266-120.png,1
5293,-17.527885,-14.721777,5,ramp1-5-1558020845.7720935-89.png,1
5294,20.317139,2.6786823,2,bumps2-2-1558011219.1373563-6.png,1
5295,12.380989,-21.00088,3,slope_rocks1-3-1558023161.365014-151.png,1
5296,25.824629,-7.764026,2,ramp0-rocks1-2-1558019649.3924747-58.png,1
5297,-13.911207,13.755621,2,bumps2-2-1558011353.2551126-64.png,1
5298,30.883636,1.3815727,1,bumps1-rocks1-1-1558009760.8989632-109.png,1
5299,18.764565,-9.757272,1,rails1-1-1558016655.8737388-226.png,1
5300,69.197876,31.07028,3,slope_rocks1-3-1558023536.2928889-122.png,1
5301,45.99048,-10.88234,1,bumps1-1-1558008747.6626182-47.png,1
5302,-36.75826,1.9060094,1,bumps2-rocks1-1-1558012063.396426-203.png,0
5303,-11.917909,-20.206131,2,bumps0-rocks1-2-1558008229.9390144-307.png,1
5304,0.7783539,-9.089571,1,holes1-1-1558629084.1898034-144.png,1
5305,10.82399,-1.2472904,3,slope_rocks1-3-1558023129.9494982-278.png,1
5306,16.703476,-14.217843,1,rails1-1-1558016424.6382024-261.png,1
5307,62.977978,14.860115,3,slope_rocks1-3-1558023582.387356-7.png,1
5308,3.436718,-21.387747,2,ramp0-rocks1-2-1558019540.1312234-298.png,1
5309,-5.8485737,-13.953343,1,steps1-1-1558014558.6406636-184.png,1
5310,15.830597,-8.762571,1,bars3-1-1558018849.7597547-1.png,1
5311,6.6470795,-0.14285761,2,bars1-2-1558018338.6071267-47.png,1
5312,-2.309199,-25.675257,4,ramp1-4-1558021148.846197-140.png,1
5313,-8.8158455,-21.529009,2,bumps0-rocks1-2-1558008548.2515323-138.png,1
5314,-29.475655,-19.451674,5,slope_rocks1-5-1558022227.2506418-58.png,0
5315,5.8866787,-4.6125603,3,slope_rocks1-3-1558023129.9494982-329.png,1
5316,56.904396,31.288464,3,ramp1-3-1558021745.0776732-33.png,1
5317,-42.679325,-9.938289,2,bumps2-2-1558010981.878023-183.png,0
5318,70.83006,2.980062,1,rails3-1-1558017621.7191393-69.png,1
5319,60.803978,17.6674,5,ramp1-5-1558020504.904814-238.png,1
5320,14.485394,-3.5304868,1,holes1-1-1558628931.691512-235.png,1
5321,59.63258,40.10782,4,slope_rocks1-4-1558022800.571174-1.png,1
5322,16.693937,-14.9627075,2,bumps0-2-1558007367.4783537-152.png,1
5323,-47.99834,4.4494114,1,bumps2-rocks0-1-1558011916.174865-24.png,0
5324,24.563967,-5.384801,4,slope_rocks1-4-1558022829.610309-177.png,1
5325,-57.727097,13.197982,1,bars1-1-1558017752.529279-211.png,0
5326,25.65247,12.018188,4,slope_rocks1-4-1558022722.0390825-188.png,1
5327,-64.18337,15.519704,1,steps2-1-1558014887.037577-183.png,0
5328,-39.54085,1.6353219,1,bumps3-rocks0-1-1558013046.2997715-21.png,0
5329,-47.110245,4.0991507,1,bars3-1-1558018773.386565-94.png,0
5330,38.458168,-4.834126,2,ramp0-rocks2-2-1558020267.0976796-221.png,1
5331,-0.38836813,-4.821647,1,rails3-1-1558017437.4703243-65.png,1
5332,53.505394,27.820858,4,slope_rocks1-4-1558022800.571174-88.png,1
5333,-20.339014,-18.757366,2,bumps0-2-1558007472.2538652-209.png,1
5334,48.024376,13.042565,5,ramp1-5-1558020504.904814-207.png,1
5335,-14.4121275,-20.834827,1,bumps1-rocks1-1-1558009889.0469925-83.png,1
5336,5.297681,-20.606192,2,ramp0-rocks2-2-1558020255.9754946-206.png,1
5337,49.002003,19.838753,5,ramp1-5-1558020812.3635812-133.png,1
5338,-42.866978,2.012421,2,bumps2-2-1558010904.071397-246.png,0
5339,-0.31386715,-10.860104,1,rails1-1-1558015980.9806924-33.png,1
5340,89.34759,30.458666,2,bumps0-2-1558007210.715631-217.png,1
5341,21.38807,15.77232,4,slope_rocks1-4-1558022644.1146014-255.png,1
5342,-12.688927,-16.657055,1,bumps1-rocks1-1-1558009833.469189-67.png,1
5343,66.99406,50.894897,5,ramp1-5-1558020667.0696948-150.png,1
5344,24.78344,1.1557212,2,bumps0-2-1558007383.5358372-311.png,1
5345,57.76844,18.380714,3,ramp1-3-1558021515.425091-240.png,1
5346,-7.6350045,-16.750729,1,bumps3-rocks0-1-1558013079.6734772-348.png,1
5347,57.59759,1.9419346,3,ramp1-3-1558021673.0297096-67.png,1
5348,18.23225,-9.975595,2,bumps0-rocks1-2-1558008453.1647515-308.png,1
5349,59.000614,38.693264,5,slope_rocks1-5-1558022060.3228066-229.png,1
